scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active,rejection_reason
141606,EDELWEISS ARBITRAGE FUND - -,Edelweiss Arbitrage Fund - -,edelweissarbitrage,unknown,True,Unknown Category
141642,AXIS BALANCED ADVANTAGE FUND - -,Axis Balanced Advantage Fund - -,axisbalancedadvantage,unknown,True,Unknown Category
141643,AXIS BALANCED ADVANTAGE FUND - -,Axis Balanced Advantage Fund - -,axisbalancedadvantage,unknown,True,Unknown Category
141644,AXIS BALANCED ADVANTAGE FUND - -,Axis Balanced Advantage Fund - -,axisbalancedadvantage,unknown,True,Unknown Category
141645,AXIS BALANCED ADVANTAGE FUND - -,Axis Balanced Advantage Fund - -,axisbalancedadvantage,unknown,True,Unknown Category
141766,EDELWEISS BALANCED ADVANTAGE FUND - - -,Edelweiss Balanced Advantage Fund - - -,edelweissbalancedadvantage,unknown,True,Unknown Category
141767,EDELWEISS BALANCED ADVANTAGE FUND - - -,Edelweiss Balanced Advantage Fund - - -,edelweissbalancedadvantage,unknown,True,Unknown Category
141768,UTI LIQUID FUND - - FLEXI,Uti Liquid Fund - - Flexi,utiliquidflexi,unknown,True,Unknown Category
141807,GROWW ELSS TAX SAVER FUND (FORMERLY KNOWN AS INDIABULLS TAX SAVINGS FUND)- -,Groww Elss Tax Saver Fund (Formerly Known As Indiabulls Tax Savings Fund)- -,growwelsstaxsaverformerlyknownasindiabullstaxsavings,unknown,True,Unknown Category
141808,GROWW ELSS TAX SAVER FUND (FORMERLY KNOWN AS INDIABULLS TAX SAVINGS FUND)- -,Groww Elss Tax Saver Fund (Formerly Known As Indiabulls Tax Savings Fund)- -,growwelsstaxsaverformerlyknownasindiabullstaxsavings,unknown,True,Unknown Category
141810,GROWW ELSS TAX SAVER FUND (FORMERLY KNOWN AS INDIABULLS TAX SAVINGS FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Groww Elss Tax Saver Fund (Formerly Known As Indiabulls Tax Savings Fund)- - - Income Distribution Cum Capital Withdrawal ( ),growwelsstaxsaverformerlyknownasindiabullstaxsavingsincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
141862,GROWW ELSS TAX SAVER FUND (FORMERLY KNOWN AS INDIABULLS TAX SAVINGS FUND)- -,Groww Elss Tax Saver Fund (Formerly Known As Indiabulls Tax Savings Fund)- -,growwelsstaxsaverformerlyknownasindiabullstaxsavings,unknown,True,Unknown Category
141921,HDFC HOUSING OPPORTUNITIES FUND - -,Hdfc Housing Opportunities Fund - -,hdfchousingopportunities,unknown,True,Unknown Category
141922,HDFC HOUSING OPPORTUNITIES FUND -,Hdfc Housing Opportunities Fund -,hdfchousingopportunities,unknown,True,Unknown Category
141923,HDFC HOUSING OPPORTUNITIES FUND -,Hdfc Housing Opportunities Fund -,hdfchousingopportunities,unknown,True,Unknown Category
141924,HDFC HOUSING OPPORTUNITIES FUND - -,Hdfc Housing Opportunities Fund - -,hdfchousingopportunities,unknown,True,Unknown Category
141933,EDELWEISS EQUITY SAVINGS FUND - - -,Edelweiss Equity Savings Fund - - -,edelweissequitysavings,unknown,True,Unknown Category
141934,EDELWEISS EQUITY SAVINGS FUND - - -,Edelweiss Equity Savings Fund - - -,edelweissequitysavings,unknown,True,Unknown Category
141958,UTI LOW DURATION FUND - -,Uti Low Duration Fund - -,utilowduration,unknown,True,Unknown Category
142035,UNION BALANCED ADVANTAGE FUND - -,Union Balanced Advantage Fund - -,unionbalancedadvantage,unknown,True,Unknown Category
142036,UNION BALANCED ADVANTAGE FUND - -,Union Balanced Advantage Fund - -,unionbalancedadvantage,unknown,True,Unknown Category
142037,UNION BALANCED ADVANTAGE FUND - -,Union Balanced Advantage Fund - -,unionbalancedadvantage,unknown,True,Unknown Category
142038,UNION BALANCED ADVANTAGE FUND - -,Union Balanced Advantage Fund - -,unionbalancedadvantage,unknown,True,Unknown Category
142249,UTI MONEY MARKET FUND - -,Uti Money Market Fund - -,utimoneymarket,unknown,True,Unknown Category
142278,DSP ARBITRAGE FUND - - -,Dsp Arbitrage Fund - - -,dsparbitrage,unknown,True,Unknown Category
142279,DSP ARBITRAGE FUND - -,Dsp Arbitrage Fund - -,dsparbitrage,unknown,True,Unknown Category
142280,DSP ARBITRAGE FUND - -,Dsp Arbitrage Fund - -,dsparbitrage,unknown,True,Unknown Category
142281,DSP ARBITRAGE FUND - - -,Dsp Arbitrage Fund - - -,dsparbitrage,unknown,True,Unknown Category
142282,DSP ARBITRAGE FUND - -,Dsp Arbitrage Fund - -,dsparbitrage,unknown,True,Unknown Category
142283,DSP ARBITRAGE FUND - -,Dsp Arbitrage Fund - -,dsparbitrage,unknown,True,Unknown Category
142383,EDELWEISS RECENTLY LISTED IPO FUND,Edelweiss Recently Listed Ipo Fund,edelweissrecentlylistedipo,unknown,True,Unknown Category
142384,EDELWEISS RECENTLY LISTED IPO FUND -,Edelweiss Recently Listed Ipo Fund -,edelweissrecentlylistedipo,unknown,True,Unknown Category
142386,EDELWEISS RECENTLY LISTED IPO FUND - -,Edelweiss Recently Listed Ipo Fund - -,edelweissrecentlylistedipo,unknown,True,Unknown Category
142388,EDELWEISS RECENTLY LISTED IPO FUND,Edelweiss Recently Listed Ipo Fund,edelweissrecentlylistedipo,unknown,True,Unknown Category
142640,MIRAE ASSET SHORT DURATION FUND - -,Mirae Asset Short Duration Fund - -,miraeassetshortduration,unknown,True,Unknown Category
142641,MIRAE ASSET SHORT DURATION FUND - -,Mirae Asset Short Duration Fund - -,miraeassetshortduration,unknown,True,Unknown Category
142642,MIRAE ASSET SHORT DURATION FUND - -,Mirae Asset Short Duration Fund - -,miraeassetshortduration,unknown,True,Unknown Category
142643,MIRAE ASSET SHORT DURATION FUND - -,Mirae Asset Short Duration Fund - -,miraeassetshortduration,unknown,True,Unknown Category
143125,UTI MONEY MARKET FUND - - FLEXI,Uti Money Market Fund - - Flexi,utimoneymarketflexi,unknown,True,Unknown Category
143162,NAVI AGGRESSIVE HYBRID FUND - -,Navi Aggressive Hybrid Fund - -,naviaggressivehybrid,unknown,True,Unknown Category
143163,NAVI AGGRESSIVE HYBRID FUND - -,Navi Aggressive Hybrid Fund - -,naviaggressivehybrid,unknown,True,Unknown Category
143166,NAVI AGGRESSIVE HYBRID FUND - NORMAL,Navi Aggressive Hybrid Fund - Normal,naviaggressivehybridnormal,unknown,True,Unknown Category
143167,NAVI AGGRESSIVE HYBRID FUND - NORMAL,Navi Aggressive Hybrid Fund - Normal,naviaggressivehybridnormal,unknown,True,Unknown Category
143185,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143186,NAVI AGGRESSIVE HYBRID FUND - HALF YEARLY,Navi Aggressive Hybrid Fund - Half Yearly,naviaggressivehybridhalfyearly,unknown,True,Unknown Category
143189,NAVI AGGRESSIVE HYBRID FUND - HALF YEARLY,Navi Aggressive Hybrid Fund - Half Yearly,naviaggressivehybridhalfyearly,unknown,True,Unknown Category
143192,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143195,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143197,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143198,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143199,NAVI AGGRESSIVE HYBRID FUND -,Navi Aggressive Hybrid Fund -,naviaggressivehybrid,unknown,True,Unknown Category
143239,UNION CORPORATE BOND FUND - -,Union Corporate Bond Fund - -,unioncorporatebond,unknown,True,Unknown Category
143240,UNION CORPORATE BOND FUND - -,Union Corporate Bond Fund - -,unioncorporatebond,unknown,True,Unknown Category
143241,UNION CORPORATE BOND FUND - -,Union Corporate Bond Fund - -,unioncorporatebond,unknown,True,Unknown Category
143242,UNION CORPORATE BOND FUND - -,Union Corporate Bond Fund - -,unioncorporatebond,unknown,True,Unknown Category
143259,BANDHAN EQUITY SAVINGS FUND- -,Bandhan Equity Savings Fund- -,bandhanequitysavings,unknown,True,Unknown Category
143260,PARAG PARIKH LIQUID FUND- -,Parag Parikh Liquid Fund- -,paragparikhliquid,unknown,True,Unknown Category
143261,PARAG PARIKH LIQUID FUND- -,Parag Parikh Liquid Fund- -,paragparikhliquid,unknown,True,Unknown Category
143262,PARAG PARIKH LIQUID FUND- -,Parag Parikh Liquid Fund- -,paragparikhliquid,unknown,True,Unknown Category
143263,PARAG PARIKH LIQUID FUND- - DAILY OF,Parag Parikh Liquid Fund- - Daily Of,paragparikhliquiddailyof,unknown,True,Unknown Category
143264,PARAG PARIKH LIQUID FUND- - DAILY OF,Parag Parikh Liquid Fund- - Daily Of,paragparikhliquiddailyof,unknown,True,Unknown Category
143265,PARAG PARIKH LIQUID FUND- - WEEKLY OF,Parag Parikh Liquid Fund- - Weekly Of,paragparikhliquidweeklyof,unknown,True,Unknown Category
143266,PARAG PARIKH LIQUID FUND- - WEEKLY OF,Parag Parikh Liquid Fund- - Weekly Of,paragparikhliquidweeklyof,unknown,True,Unknown Category
143269,PARAG PARIKH LIQUID FUND- -,Parag Parikh Liquid Fund- -,paragparikhliquid,unknown,True,Unknown Category
143366,BANDHAN SHORT DURATION FUND - -,Bandhan Short Duration Fund - -,bandhanshortduration,unknown,True,Unknown Category
143367,BANDHAN SHORT DURATION FUND - -,Bandhan Short Duration Fund - -,bandhanshortduration,unknown,True,Unknown Category
143368,BANDHAN SHORT DURATION FUND - -,Bandhan Short Duration Fund - -,bandhanshortduration,unknown,True,Unknown Category
143464,BARODA BNP PARIBAS ULTRA SHORT DURATION FUND - -,Baroda Bnp Paribas Ultra Short Duration Fund - -,barodabnpparibasultrashortduration,unknown,True,Unknown Category
143493,NIPPON INDIA ULTRA SHORT DURATION FUND-,Nippon India Ultra Short Duration Fund-,nipponultrashortduration,unknown,True,Unknown Category
143494,NIPPON INDIA ULTRA SHORT DURATION FUND- -,Nippon India Ultra Short Duration Fund- -,nipponultrashortduration,unknown,True,Unknown Category
143495,NIPPON INDIA ULTRA SHORT DURATION FUND - WEEKLY,Nippon India Ultra Short Duration Fund - Weekly,nipponultrashortdurationweekly,unknown,True,Unknown Category
143496,NIPPON INDIA ULTRA SHORT DURATION FUND -,Nippon India Ultra Short Duration Fund -,nipponultrashortduration,unknown,True,Unknown Category
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - -,Nippon India Ultra Short Duration Fund - -,nipponultrashortduration,unknown,True,Unknown Category
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY,Nippon India Ultra Short Duration Fund - Daily,nipponultrashortdurationdaily,unknown,True,Unknown Category
143499,NIPPON INDIA ULTRA SHORT DURATION FUND -,Nippon India Ultra Short Duration Fund -,nipponultrashortduration,unknown,True,Unknown Category
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - - DAILY,Nippon India Ultra Short Duration Fund - - Daily,nipponultrashortdurationdaily,unknown,True,Unknown Category
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - - WEEKLY,Nippon India Ultra Short Duration Fund - - Weekly,nipponultrashortdurationweekly,unknown,True,Unknown Category
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - -,Nippon India Ultra Short Duration Fund - -,nipponultrashortduration,unknown,True,Unknown Category
143507,BARODA BNP PARIBAS ULTRA SHORT DURATION FUND - - DAILY,Baroda Bnp Paribas Ultra Short Duration Fund - - Daily,barodabnpparibasultrashortdurationdaily,unknown,True,Unknown Category
143508,BARODA BNP PARIBAS ULTRA SHORT DURATION FUND- -,Baroda Bnp Paribas Ultra Short Duration Fund- -,barodabnpparibasultrashortduration,unknown,True,Unknown Category
143509,BARODA BNP PARIBAS ULTRA SHORT DURATION FUND- - WEEKLY,Baroda Bnp Paribas Ultra Short Duration Fund- - Weekly,barodabnpparibasultrashortdurationweekly,unknown,True,Unknown Category
143511,BARODA BNP PARIBAS ULTRA SHORT DURATION FUND- - DAILY,Baroda Bnp Paribas Ultra Short Duration Fund- - Daily,barodabnpparibasultrashortdurationdaily,unknown,True,Unknown Category
143532,INVESCO INDIA AGGRESSIVE HYBRID FUND - - ( / ),Invesco India Aggressive Hybrid Fund - - ( / ),invescoaggressivehybrid,unknown,True,Unknown Category
143534,INVESCO INDIA AGGRESSIVE HYBRID FUND - - ( / ),Invesco India Aggressive Hybrid Fund - - ( / ),invescoaggressivehybrid,unknown,True,Unknown Category
143536,INVESCO INDIA AGGRESSIVE HYBRID FUND - -,Invesco India Aggressive Hybrid Fund - -,invescoaggressivehybrid,unknown,True,Unknown Category
143537,INVESCO INDIA AGGRESSIVE HYBRID FUND - -,Invesco India Aggressive Hybrid Fund - -,invescoaggressivehybrid,unknown,True,Unknown Category
143603,JM LOW DURATION FUND ( ) - DAILY,Jm Low Duration Fund ( ) - Daily,jmlowdurationdaily,unknown,True,Unknown Category
143604,JM LOW DURATION FUND ( ) - DAILY,Jm Low Duration Fund ( ) - Daily,jmlowdurationdaily,unknown,True,Unknown Category
143605,JM LOW DURATION FUND ( ) - FORTNIGHTLY,Jm Low Duration Fund ( ) - Fortnightly,jmlowdurationfortnightly,unknown,True,Unknown Category
143606,JM LOW DURATION FUND ( ) - FORTNIGHTLY,Jm Low Duration Fund ( ) - Fortnightly,jmlowdurationfortnightly,unknown,True,Unknown Category
143607,JM LOW DURATION FUND ( ) -,Jm Low Duration Fund ( ) -,jmlowduration,unknown,True,Unknown Category
143608,JM LOW DURATION FUND ( ) - WEEKLY,Jm Low Duration Fund ( ) - Weekly,jmlowdurationweekly,unknown,True,Unknown Category
143609,JM LOW DURATION FUND - - PRINCIPAL UNITS,Jm Low Duration Fund - - Principal Units,jmlowdurationprincipalunits,unknown,True,Unknown Category
143610,JM LOW DURATION FUND ( ) - - PRINCIPAL UNITS,Jm Low Duration Fund ( ) - - Principal Units,jmlowdurationprincipalunits,unknown,True,Unknown Category
143611,JM LOW DURATION FUND ( ) - WEEKLY,Jm Low Duration Fund ( ) - Weekly,jmlowdurationweekly,unknown,True,Unknown Category
143612,JM LOW DURATION FUND ( ) -,Jm Low Duration Fund ( ) -,jmlowduration,unknown,True,Unknown Category
143613,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143614,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143615,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143616,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143617,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143618,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143619,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143620,BANK OF INDIA ARBITRAGE FUND,Bank Of India Arbitrage Fund,bankofarbitrage,unknown,True,Unknown Category
143701,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - - HALF YEARLY,Nippon India Nivesh Lakshya Long Duration Fund - - Half Yearly,nipponniveshlakshyalongdurationhalfyearly,unknown,True,Unknown Category
143702,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND-,Nippon India Nivesh Lakshya Long Duration Fund-,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143703,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND -,Nippon India Nivesh Lakshya Long Duration Fund -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143704,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND- -,Nippon India Nivesh Lakshya Long Duration Fund- -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143705,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - -,Nippon India Nivesh Lakshya Long Duration Fund - -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143706,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND -,Nippon India Nivesh Lakshya Long Duration Fund -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143707,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - -,Nippon India Nivesh Lakshya Long Duration Fund - -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143708,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND -,Nippon India Nivesh Lakshya Long Duration Fund -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143709,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - -,Nippon India Nivesh Lakshya Long Duration Fund - -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143710,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY,Nippon India Nivesh Lakshya Long Duration Fund Long Duration - Half Yearly,nipponniveshlakshyalongdurationlongdurationhalfyearly,unknown,True,Unknown Category
143711,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - -,Nippon India Nivesh Lakshya Long Duration Fund - -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143712,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND -,Nippon India Nivesh Lakshya Long Duration Fund -,nipponniveshlakshyalongduration,unknown,True,Unknown Category
143783,MIRAE ASSET HEALTHCARE FUND,Mirae Asset Healthcare Fund,miraeassethealthcare,unknown,True,Unknown Category
143784,MIRAE ASSET HEALTHCARE FUND,Mirae Asset Healthcare Fund,miraeassethealthcare,unknown,True,Unknown Category
143785,MIRAE ASSET HEALTHCARE FUND -,Mirae Asset Healthcare Fund -,miraeassethealthcare,unknown,True,Unknown Category
143786,MIRAE ASSET HEALTHCARE FUND,Mirae Asset Healthcare Fund,miraeassethealthcare,unknown,True,Unknown Category
143873,ICICI PRUDENTIAL PHARMA HEALTHCARE AND DIAGNOSTICS (P.H.D) FUND - CUMULATIVE,Icici Prudential Pharma Healthcare And Diagnostics (P.H.D) Fund - Cumulative,iciciprudentialpharmahealthcareanddiagnosticsphdcumulative,unknown,True,Unknown Category
143874,ICICI PRUDENTIAL PHARMA HEALTHCARE AND DIAGNOSTICS (P.H.D) FUND - - CUMULATIVE,Icici Prudential Pharma Healthcare And Diagnostics (P.H.D) Fund - - Cumulative,iciciprudentialpharmahealthcareanddiagnosticsphdcumulative,unknown,True,Unknown Category
143875,ICICI PRUDENTIAL PHARMA HEALTHCARE AND DIAGNOSTICS (P.H.D) FUND -,Icici Prudential Pharma Healthcare And Diagnostics (P.H.D) Fund -,iciciprudentialpharmahealthcareanddiagnosticsphd,unknown,True,Unknown Category
143876,ICICI PRUDENTIAL PHARMA HEALTHCARE AND DIAGNOSTICS (P.H.D) FUND - -,Icici Prudential Pharma Healthcare And Diagnostics (P.H.D) Fund - -,iciciprudentialpharmahealthcareanddiagnosticsphd,unknown,True,Unknown Category
143903,ICICI PRUDENTIAL BHARAT 22 FOF - CUMULATIVE,Icici Prudential Bharat 22 Fof - Cumulative,iciciprudentialbharat22fofcumulative,unknown,True,Unknown Category
143904,ICICI PRUDENTIAL BHARAT 22 FOF - CUMULATIVE,Icici Prudential Bharat 22 Fof - Cumulative,iciciprudentialbharat22fofcumulative,unknown,True,Unknown Category
144171,BANDHAN ULTRA SHORT DURATION FUND -,Bandhan Ultra Short Duration Fund -,bandhanultrashortduration,unknown,True,Unknown Category
144172,BANDHAN ULTRA SHORT DURATION FUND - DAILY,Bandhan Ultra Short Duration Fund - Daily,bandhanultrashortdurationdaily,unknown,True,Unknown Category
144173,BANDHAN ULTRA SHORT DURATION FUND -,Bandhan Ultra Short Duration Fund -,bandhanultrashortduration,unknown,True,Unknown Category
144174,BANDHAN ULTRA SHORT DURATION FUND - -DAILY,Bandhan Ultra Short Duration Fund - -Daily,bandhanultrashortdurationdaily,unknown,True,Unknown Category
144189,BANDHAN ULTRA SHORT DURATION FUND - WEEKLY,Bandhan Ultra Short Duration Fund - Weekly,bandhanultrashortdurationweekly,unknown,True,Unknown Category
144190,BANDHAN ULTRA SHORT DURATION FUND -,Bandhan Ultra Short Duration Fund -,bandhanultrashortduration,unknown,True,Unknown Category
144191,BANDHAN ULTRA SHORT DURATION FUND - - WEEKLY,Bandhan Ultra Short Duration Fund - - Weekly,bandhanultrashortdurationweekly,unknown,True,Unknown Category
144192,BANDHAN ULTRA SHORT DURATION FUND -,Bandhan Ultra Short Duration Fund -,bandhanultrashortduration,unknown,True,Unknown Category
144193,BANDHAN ULTRA SHORT DURATION FUND - PERIODIC,Bandhan Ultra Short Duration Fund - Periodic,bandhanultrashortdurationperiodic,unknown,True,Unknown Category
144194,BANDHAN ULTRA SHORT DURATION FUND -,Bandhan Ultra Short Duration Fund -,bandhanultrashortduration,unknown,True,Unknown Category
144195,BANDHAN ULTRA SHORT DURATION FUND - -,Bandhan Ultra Short Duration Fund - -,bandhanultrashortduration,unknown,True,Unknown Category
144196,BANDHAN ULTRA SHORT DURATION FUND - PERIODIC,Bandhan Ultra Short Duration Fund - Periodic,bandhanultrashortdurationperiodic,unknown,True,Unknown Category
144310,UNION EQUITY SAVINGS FUND - -,Union Equity Savings Fund - -,unionequitysavings,unknown,True,Unknown Category
144311,UNION EQUITY SAVINGS FUND - -,Union Equity Savings Fund - -,unionequitysavings,unknown,True,Unknown Category
144312,UNION EQUITY SAVINGS FUND - -,Union Equity Savings Fund - -,unionequitysavings,unknown,True,Unknown Category
144313,UNION EQUITY SAVINGS FUND - -,Union Equity Savings Fund - -,unionequitysavings,unknown,True,Unknown Category
144333,KOTAK BALANCED ADVANTAGE FUND - -,Kotak Balanced Advantage Fund - -,kotakbalancedadvantage,unknown,True,Unknown Category
144334,KOTAK BALANCED ADVANTAGE FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Kotak Balanced Advantage Fund - - Of Income Distribution Cum Capital Withdrawal,kotakbalancedadvantageofincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
144335,KOTAK BALANCED ADVANTAGE FUND - -,Kotak Balanced Advantage Fund - -,kotakbalancedadvantage,unknown,True,Unknown Category
144336,KOTAK BALANCED ADVANTAGE FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Kotak Balanced Advantage Fund - - Of Income Distribution Cum Capital Withdrawal,kotakbalancedadvantageofincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
144337,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144338,UTI CORPORATE BOND FUND - - FLEXI,Uti Corporate Bond Fund - - Flexi,uticorporatebondflexi,unknown,True,Unknown Category
144339,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144340,UTI CORPORATE BOND FUND - - HALF YEARLY,Uti Corporate Bond Fund - - Half Yearly,uticorporatebondhalfyearly,unknown,True,Unknown Category
144341,UTI CORPORATE BOND FUND - - FLEXI,Uti Corporate Bond Fund - - Flexi,uticorporatebondflexi,unknown,True,Unknown Category
144342,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144343,UTI CORPORATE BOND FUND - - HALF YEARLY,Uti Corporate Bond Fund - - Half Yearly,uticorporatebondhalfyearly,unknown,True,Unknown Category
144344,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144345,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144346,UTI CORPORATE BOND FUND - -,Uti Corporate Bond Fund - -,uticorporatebond,unknown,True,Unknown Category
144393,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144394,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144395,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144396,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144397,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144398,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144399,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144400,AXIS AGGRESSIVE HYBRID FUND - -,Axis Aggressive Hybrid Fund - -,axisaggressivehybrid,unknown,True,Unknown Category
144401,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144402,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144403,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144404,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144405,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144406,MAHINDRA MANULIFE DYNAMIC BOND FUND - -,Mahindra Manulife Dynamic Bond Fund - -,mahindramanulifedynamicbond,unknown,True,Unknown Category
144461,FRANKLIN INDIA EQUITY SAVINGS FUND-,Franklin India Equity Savings Fund-,franklinequitysavings,unknown,True,Unknown Category
144462,FRANKLIN INDIA EQUITY SAVINGS FUND - -,Franklin India Equity Savings Fund - -,franklinequitysavings,unknown,True,Unknown Category
144463,FRANKLIN INDIA EQUITY SAVINGS FUND - -,Franklin India Equity Savings Fund - -,franklinequitysavings,unknown,True,Unknown Category
144464,FRANKLIN INDIA EQUITY SAVINGS FUND - -,Franklin India Equity Savings Fund - -,franklinequitysavings,unknown,True,Unknown Category
144465,FRANKLIN INDIA EQUITY SAVINGS FUND - - -,Franklin India Equity Savings Fund - - -,franklinequitysavings,unknown,True,Unknown Category
144466,FRANKLIN INDIA EQUITY SAVINGS FUND-,Franklin India Equity Savings Fund-,franklinequitysavings,unknown,True,Unknown Category
144467,FRANKLIN INDIA EQUITY SAVINGS FUND - - -,Franklin India Equity Savings Fund - - -,franklinequitysavings,unknown,True,Unknown Category
144468,FRANKLIN INDIA EQUITY SAVINGS FUND -,Franklin India Equity Savings Fund -,franklinequitysavings,unknown,True,Unknown Category
144475,UTI LIQUID FUND - - HALF YEARLY,Uti Liquid Fund - - Half Yearly,utiliquidhalfyearly,unknown,True,Unknown Category
144484,UTI EQUITY SAVINGS FUND - -,Uti Equity Savings Fund - -,utiequitysavings,unknown,True,Unknown Category
144485,UTI EQUITY SAVINGS FUND - -,Uti Equity Savings Fund - -,utiequitysavings,unknown,True,Unknown Category
144486,UTI EQUITY SAVINGS FUND - -,Uti Equity Savings Fund - -,utiequitysavings,unknown,True,Unknown Category
144487,UTI EQUITY SAVINGS FUND - -,Uti Equity Savings Fund - -,utiequitysavings,unknown,True,Unknown Category
