scheme_code,months,years,total_invested,final_value,gain,cagr_percent
101833,132,11.0,132000.0,245448.5239426867,113448.5239426867,5.800977754489156
101837,132,11.0,132000.0,219822.09960838425,87822.09960838425,4.7456820801395905
101838,132,11.0,132000.0,143448.81263378746,11448.812633787456,0.7590145915677748
101839,132,11.0,132000.0,137508.73601011248,5508.73601011248,0.37237822148208366
101840,132,11.0,132000.0,143452.26338950265,11452.263389502652,0.759234936839559
101843,132,11.0,132000.0,126579.45305531907,-5420.546944680929,-0.3804718573154564
101844,132,11.0,132000.0,196250.79954430615,64250.79954430615,3.6711592572646667
101847,132,11.0,132000.0,185318.53370370434,53318.533703704335,3.1323688291015506
101852,132,11.0,132000.0,301993.51013443666,169993.51013443666,7.813930694335225
101853,132,11.0,132000.0,264531.99363978853,132531.99363978853,6.523601945643431
101862,132,11.0,132000.0,310923.52735975833,178923.52735975833,8.099932598635306
101863,132,11.0,132000.0,310923.52810439136,178923.52810439136,8.099932622170702
101864,132,11.0,132000.0,194097.50836483037,62097.50836483037,3.567231308702068
101866,132,11.0,132000.0,152873.42794804098,20873.427948040975,1.3435675390602864
101867,132,11.0,132000.0,166316.85222560095,34316.852225600946,2.1230666589068248
101868,132,11.0,132000.0,139409.04982496332,7409.049824963324,0.4976934312911352
101869,132,11.0,132000.0,188380.65965754347,56380.65965754347,3.2861370093925535
101872,132,11.0,132000.0,182914.10913370975,50914.109133709746,3.0100003474021086
101873,132,11.0,132000.0,138319.83200940088,6319.832009400881,0.42605690976944555
101874,132,11.0,132000.0,134321.24507932973,2321.245079329732,0.1586016363013698
101875,132,11.0,132000.0,138924.15418583428,6924.1541858342825,0.46586550650074
101892,132,11.0,132000.0,135065.71202884128,3065.7120288412843,0.20894064278578206
101893,132,11.0,132000.0,190114.7896800391,58114.7896800391,3.3722134464210685
101906,132,11.0,132000.0,208029.68653144807,76029.68653144807,4.2219553012925015
101909,93,7.75,93000.0,118805.95267703026,25805.952677030262,3.210351805647238
101912,87,7.25,87000.0,133261.08996756744,46261.089967567445,6.057805256936
101913,87,7.25,87000.0,94663.26908982408,7663.2690898240835,1.1711907378976427
101922,132,11.0,132000.0,303867.7494744512,171867.74947445118,7.874588624089052
101923,132,11.0,132000.0,199806.51245318181,67806.51245318181,3.8405267657315445
101932,132,11.0,132000.0,196668.52528451066,64668.52528451066,3.691200527854255
101934,132,11.0,132000.0,196625.00689329047,64625.00689329047,3.689114448263986
101935,106,8.833333333333334,106000.0,132388.18640821602,26388.186408216017,2.548529658720544
101945,122,10.166666666666666,122000.0,166145.21925002235,44145.21925002235,3.084393444624478
101950,132,11.0,132000.0,181416.89334432318,49416.89334432318,2.93306158882336
101951,132,11.0,132000.0,181522.9750271472,49522.975027147186,2.9385318678118333
101952,132,11.0,132000.0,181192.71713932382,49192.717139323824,2.921491996647596
101970,132,11.0,132000.0,131939.53757133769,-60.46242866231478,-0.0041649463395132535
101971,132,11.0,132000.0,191811.33042174022,59811.33042174022,3.4557361044211143
101972,132,11.0,132000.0,131917.56726441483,-82.43273558517103,-0.00567879780891678
101973,132,11.0,132000.0,131913.8662094201,-86.13379057988641,-0.005933839450211753
101974,132,11.0,132000.0,131861.0711209791,-138.92887902091024,-0.009572685115222246
101976,132,11.0,132000.0,191794.24067251367,59794.24067251367,3.454898110417104
101979,132,11.0,132000.0,328768.625782261,196768.62578226102,8.64975887445616
101980,132,11.0,132000.0,176172.0609605654,44172.0609605654,2.6589093030501054
101986,132,11.0,132000.0,132357.12663310624,357.1266331062361,0.02456530319479011
101989,132,11.0,132000.0,194312.49958257322,62312.49958257322,3.5776547681922066
101990,132,11.0,132000.0,129090.08148035809,-2909.918519641913,-0.2024444032207473
101993,132,11.0,132000.0,1577527.0665643218,1445527.0665643218,25.298455339758142
101994,132,11.0,132000.0,825002.717706504,693002.717706504,18.128002129704868
101995,132,11.0,132000.0,824971.4859948754,692971.4859948754,18.12759558523873
101996,132,11.0,132000.0,1396043.4333797933,1264043.4333797933,23.914022262112077
101997,132,11.0,132000.0,824999.8287366881,692999.8287366881,18.127964524454
102000,132,11.0,132000.0,293572.40885151,161572.40885150997,7.537095042727082
102001,132,11.0,132000.0,156729.65037502564,24729.650375025638,1.5733435245974148
102007,132,11.0,132000.0,131573.60140872325,-426.398591276753,-0.029409501972565977
102008,132,11.0,132000.0,124207.76393082684,-7792.236069173159,-0.5516206235539278
102009,132,11.0,132000.0,179347.55958847076,47347.55958847076,2.8257671232480908
102010,132,11.0,132000.0,145692.94405221974,13692.94405221974,0.9013044292952133
102011,132,11.0,132000.0,139939.3962593984,7939.396259398403,0.5323896604861655
102012,132,11.0,132000.0,184200.252742873,52200.25274287301,3.075636768314216
102013,132,11.0,132000.0,132033.38414878096,33.384148780955,0.0022989195305633814
102020,132,11.0,132000.0,318474.93681890646,186474.93681890646,8.336012879338295
102021,132,11.0,132000.0,186243.67825592338,54243.67825592338,3.17906804243977
102036,132,11.0,132000.0,262119.70579048895,130119.70579048895,6.434924943992559
102046,122,10.166666666666666,122000.0,166097.49266988135,44097.49266988135,3.0814804274139185
102053,132,11.0,132000.0,200229.91011010282,68229.91011010282,3.860511347244322
102054,132,11.0,132000.0,183939.0964501522,51939.096450152196,3.0623428300727173
102107,96,8.0,96000.0,,,
102108,96,8.0,96000.0,,,
102109,96,8.0,96000.0,,,
102110,96,8.0,96000.0,,,
102111,96,8.0,96000.0,,,
102112,96,8.0,96000.0,,,
102113,96,8.0,96000.0,,,
102114,96,8.0,96000.0,,,
102118,132,11.0,132000.0,204817.87521474189,72817.87521474189,4.074636401090492
102133,132,11.0,132000.0,303184.8534373356,171184.85343733558,7.852526846609353
102134,132,11.0,132000.0,246025.81219601032,114025.81219601032,5.823575517153312
102135,132,11.0,132000.0,354705.2489313736,222705.2489313736,9.40236200445488
102136,132,11.0,132000.0,285025.5224230069,153025.52242300689,7.248641989731763
102137,132,11.0,132000.0,269766.44846752577,137766.44846752577,6.713522277383421
102138,132,11.0,132000.0,216964.9956721849,84964.99567218489,4.621179703460765
102139,132,11.0,132000.0,223759.79967328507,91759.79967328507,4.914883576154083
102140,132,11.0,132000.0,180871.41932953024,48871.41932953024,2.9048873086873206
102141,132,11.0,132000.0,196120.2849189942,64120.284918994206,3.664889592285281
102142,132,11.0,132000.0,284308.08625673945,152308.08625673945,7.2240725057399535
102143,132,11.0,132000.0,175950.09289203183,43950.092892031826,2.647143914358452
102147,132,11.0,132000.0,219168.38095527337,87168.38095527337,4.71732570304122
102148,132,11.0,132000.0,137019.06369300027,5019.063693000266,0.3398319840650865
102149,132,11.0,132000.0,138193.7850416629,6193.7850416628935,0.4177338764405736
102172,132,11.0,132000.0,186198.33085210598,54198.33085210598,3.1767839279232435
102173,132,11.0,132000.0,132164.94441354912,164.94441354912124,0.011353360959764913
102174,132,11.0,132000.0,135431.51722903957,3431.5172290395712,0.23358312738426257
102205,132,11.0,132000.0,193519.5374933792,61519.537493379205,3.5391573139802235
102206,132,11.0,132000.0,178268.96382560715,46268.96382560715,2.769395226814253
102251,132,11.0,132000.0,208352.7874687556,76352.78746875559,4.236660572132522
102252,132,11.0,132000.0,292389.8652683244,160389.86526832439,7.497643496903339
102260,132,11.0,132000.0,133977.69772950548,1977.6977295054821,0.13528623536018802
102261,132,11.0,132000.0,154031.41498383498,22031.414983834984,1.4131155145353569
102262,132,11.0,132000.0,201529.6791416805,69529.6791416805,3.921622004171521
102266,132,11.0,132000.0,269837.26390931616,137837.26390931616,6.7160686091567
102267,132,11.0,132000.0,269835.291725408,137835.291725408,6.715997702981147
102272,132,11.0,132000.0,281811.32671892195,149811.32671892195,7.138126246239351
102273,132,11.0,132000.0,282082.73085707193,150082.73085707193,7.147502283844864
102326,132,11.0,132000.0,323401.5014900202,191401.5014900202,8.487304373219917
102328,132,11.0,132000.0,351993.96551464376,219993.96551464376,9.326074222994162
102330,132,11.0,132000.0,223246.5692044758,91246.56920447579,4.8929843890165525
102331,132,11.0,132000.0,131727.74233487935,-272.2576651206473,-0.01876813012360312
102393,132,11.0,132000.0,285466.0291079322,153466.02910793218,7.263699839874871
102394,132,11.0,132000.0,314540.74315168307,182540.74315168307,8.2136607136033
102395,132,11.0,132000.0,302850.1075081447,170850.1075081447,7.841695972758833
102396,132,11.0,132000.0,297526.1637738817,165526.16377388168,7.667957791147506
102397,132,11.0,132000.0,321050.7357651498,189050.73576514982,8.415377238418964
102398,132,11.0,132000.0,324503.9972371884,192503.9972371884,8.520874199158923
102401,132,11.0,132000.0,266428.95632533426,134428.95632533426,6.592820459543347
102402,132,11.0,132000.0,260345.40107219055,128345.40107219055,6.36922575909884
102414,132,11.0,132000.0,379930.48463480774,247930.48463480774,10.087779008610266
102428,132,11.0,132000.0,247961.15522357388,115961.15522357388,5.898983810960456
102431,132,11.0,132000.0,337558.4452707933,205558.44527079328,8.91067728183177
102432,132,11.0,132000.0,337558.44207962864,205558.44207962864,8.910677188231308
102433,132,11.0,132000.0,218297.6349238389,86297.6349238389,4.679435666259613
102434,132,11.0,132000.0,375510.472833911,243510.47283391102,9.97072850284242
102435,132,11.0,132000.0,208595.0098158474,76595.00981584741,4.247671231052208
102442,132,11.0,132000.0,131945.30052994392,-54.69947005607537,-0.003767890903194626
102443,132,11.0,132000.0,131957.69826040618,-42.301739593822276,-0.0029137674121493262
102448,132,11.0,132000.0,201209.70970187083,69209.70970187083,3.9066114631442383
102450,132,11.0,132000.0,131463.66829114768,-536.3317088523181,-0.037005841168014086
102451,132,11.0,132000.0,128733.73971795679,-3266.2602820432076,-0.22751973033954265
102452,132,11.0,132000.0,189918.840903921,57918.840903920995,3.362523054715383
102453,132,11.0,132000.0,131714.88910971757,-285.1108902824344,-0.019655040891719544
102503,132,11.0,132000.0,186414.09654142888,54414.09654142888,3.1876473651113013
102504,132,11.0,132000.0,173179.44543444476,41179.44543444476,2.4991394945371948
102505,132,11.0,132000.0,197063.4996502063,65063.4996502063,3.7101146911999727
102506,132,11.0,132000.0,182161.69698826096,50161.696988260956,2.9714073339411895
102509,132,11.0,132000.0,186354.18408570706,54354.184085707064,3.184632021215106
102510,132,11.0,132000.0,191109.5878706054,59109.587870605406,3.4212702745640255
102511,132,11.0,132000.0,177702.7425546952,45702.7425546952,2.739677924765882
102512,132,11.0,132000.0,191109.35274045612,59109.35274045612,3.4212587069638367
102514,132,11.0,132000.0,191109.3003618335,59109.300361833506,3.421256130112771
102528,132,11.0,132000.0,358028.83728226187,226028.83728226187,9.495158372268598
102529,132,11.0,132000.0,196176.36677103146,64176.36677103146,3.667584118374978
102531,132,11.0,132000.0,158751.21692596737,26751.21692596737,1.6917542496110771
102532,132,11.0,132000.0,184861.87852315517,52861.878523155174,3.109239726922164
102533,132,11.0,132000.0,211787.67547695542,79787.67547695542,4.391723642087109
102534,132,11.0,132000.0,167510.22170865504,35510.22170865504,2.189465045546024
102535,132,11.0,132000.0,211787.08334881233,79787.08334881233,4.391697108928416
102536,132,11.0,132000.0,148257.20827426098,16257.208274260978,1.0614735013760646
102538,132,11.0,132000.0,183039.83288667246,51039.83288667246,3.01643494195587
102539,132,11.0,132000.0,183039.58613313144,51039.58613313144,3.016422316941525
102540,132,11.0,132000.0,183039.89831347493,51039.89831347493,3.016438289480994
102541,132,11.0,132000.0,171466.87203791703,39466.872037917026,2.4065758421246697
102544,132,11.0,132000.0,187205.119322885,55205.119322885,3.22737649459659
102545,132,11.0,132000.0,187204.69900360535,55204.69900360535,3.2273554246110114
102546,96,8.0,96000.0,,,
102547,96,8.0,96000.0,,,
102573,132,11.0,132000.0,339357.70588803006,207357.70588803006,8.963324197928223
102574,132,11.0,132000.0,339358.79875960905,207358.79875960905,8.963356098497965
102591,132,11.0,132000.0,186621.50439575734,54621.504395757336,3.198079229568007
102592,132,11.0,132000.0,135425.47040716605,3425.4704071660526,0.23317627504615412
102594,132,11.0,132000.0,371533.94799491804,239533.94799491804,9.864347117177651
102595,132,11.0,132000.0,180451.7879997685,48451.78799976851,2.883160311708033
102661,87,7.25,87000.0,113745.56101515175,26745.561015151747,3.7665241720166165
102662,87,7.25,87000.0,91781.04335648731,4781.043356487309,0.7406279161139784
102663,87,7.25,87000.0,91291.15394265162,4291.153942651625,0.6662895427977711
102672,132,11.0,132000.0,184006.44958012877,52006.44958012877,3.0657730248844217
102673,132,11.0,132000.0,196298.20648793396,64298.20648793396,3.673435654818946
102675,132,11.0,132000.0,135566.77023339542,3566.770233395422,0.24267913219981896
102676,132,11.0,132000.0,134057.8890696158,2057.889069615805,0.14073340990563565
102677,132,11.0,132000.0,134192.28855423853,2192.288554238534,0.14985615375766592
102741,132,11.0,132000.0,199546.50744308927,67546.50744308927,3.8282353107905287
102751,132,11.0,132000.0,317744.50851948775,185744.50851948775,8.313401051254065
102752,132,11.0,132000.0,317744.50851948775,185744.50851948775,8.313401051254065
102753,132,11.0,132000.0,208845.1229082038,76845.1229082038,4.259028387448449
102756,132,11.0,132000.0,319644.1696118862,187644.1696118862,8.372110803461075
102760,132,11.0,132000.0,349755.2435083588,217755.24350835878,9.262679249294315
102761,132,11.0,132000.0,188308.04076549437,56308.04076549437,3.282516757701215
102765,132,11.0,132000.0,291918.72413415974,159918.72413415974,7.481885055293058
102766,132,11.0,132000.0,135904.91967179897,3904.919671798969,0.26538423664319577
102767,132,11.0,132000.0,187738.4123914101,55738.41239141009,3.2540751090051945
102823,132,11.0,132000.0,324580.90653673466,192580.90653673466,8.523212135176927
102846,132,11.0,132000.0,242467.3286210691,110467.32862106909,5.683505126444688
102847,132,11.0,132000.0,242467.3219931899,110467.3219931899,5.683504863819788
102848,132,11.0,132000.0,159136.53196579864,27136.53196579864,1.7141679359024886
102849,132,11.0,132000.0,191298.27038228704,59298.27038228704,3.430548641302966
102851,132,11.0,132000.0,189474.77965648074,57474.779656480736,3.3405289012470973
102860,132,11.0,132000.0,168845.6997397017,36845.6997397017,2.2632622918735246
102874,132,11.0,132000.0,305427.7864310871,173427.78643108712,7.924818880429396
102875,132,11.0,132000.0,352332.4626971915,220332.4626971915,9.335627693027426
102883,132,11.0,132000.0,284837.53318061365,152837.53318061365,7.24220950744463
102884,132,11.0,132000.0,170288.6313174776,38288.631317477586,2.3424032949949325
102885,132,11.0,132000.0,272426.18131635437,140426.18131635437,6.808744507465692
102913,132,11.0,132000.0,187777.42936763304,55777.42936763304,3.2560257347910238
102914,132,11.0,132000.0,187793.79984817823,55793.79984817823,3.2568440555143185
102915,132,11.0,132000.0,132058.47064699794,58.47064699794282,0.0040260934938807225
102920,132,11.0,132000.0,314790.184277883,182790.18427788297,8.221459446652046
102921,132,11.0,132000.0,217009.5573752865,85009.5573752865,4.6231329564387025
102941,132,11.0,132000.0,325971.36802541494,193971.36802541494,8.56539361048605
102942,132,11.0,132000.0,312815.16953832406,180815.16953832406,8.159556461362861
102947,132,11.0,132000.0,163716.0298244758,31716.029824475787,1.976844722033566
102948,132,11.0,132000.0,258187.22539861288,126187.22539861288,6.288761650108943
103024,132,11.0,132000.0,332529.34986700804,200529.34986700804,8.762159721686835
103025,132,11.0,132000.0,239099.75968768983,107099.75968768983,5.549217737674361
103026,132,11.0,132000.0,319561.91318273544,187561.91318273544,8.369575215285563
