scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active
143797,NAVI FLEXI CAP FUND - HALF YEARLY,Navi Flexi Cap Fund - Half Yearly,naviflexicaphalfyearly,multi_cap,True
143798,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
144543,TATA FLEXI CAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Tata Flexi Cap Fund - Of Income Distribution Cum Capital Withdrawal,tataflexicapofincomedistributioncumcapitalwithdrawal,multi_cap,True
144545,TATA FLEXI CAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Tata Flexi Cap Fund - Of Income Distribution Cum Capital Withdrawal,tataflexicapofincomedistributioncumcapitalwithdrawal,multi_cap,True
144546,TATA FLEXI CAP FUND- -,Tata Flexi Cap Fund- -,tataflexicap,multi_cap,True
144548,TATA FLEXI CAP FUND - -,Tata Flexi Cap Fund - -,tataflexicap,multi_cap,True
144587,ICICI PRUDENTIAL NIFTY NEXT 50 ETF,Icici Prudential Nifty Next 50 Etf,iciciprudentialniftynext50etf,index_fund,True
144902,SHRIRAM FLEXI CAP FUND -,Shriram Flexi Cap Fund -,shriramflexicap,multi_cap,True
144903,SHRIRAM FLEXI CAP FUND - -,Shriram Flexi Cap Fund - -,shriramflexicap,multi_cap,True
144905,SHRIRAM FLEXI CAP FUND -,Shriram Flexi Cap Fund -,shriramflexicap,multi_cap,True
144906,SHRIRAM FLEXI CAP FUND - -,Shriram Flexi Cap Fund - -,shriramflexicap,multi_cap,True
144916,SBI BSE SENSEX NEXT 50 ETF,Sbi Bse Sensex Next 50 Etf,sbibsesensexnext50etf,index_fund,True
144947,ICICI PRUDENTIAL BSE LIQUID RATE ETF -,Icici Prudential Bse Liquid Rate Etf -,iciciprudentialbseliquidrateetf,index_fund,True
145109,AXIS LARGE & MID CAP FUND - -,Axis Large & Mid Cap Fund - -,axislargemidcap,mid_cap,True
145110,AXIS LARGE & MID CAP FUND - -,Axis Large & Mid Cap Fund - -,axislargemidcap,mid_cap,True
145111,AXIS LARGE & MID CAP FUND - -,Axis Large & Mid Cap Fund - -,axislargemidcap,mid_cap,True
145112,AXIS LARGE & MID CAP FUND - -,Axis Large & Mid Cap Fund - -,axislargemidcap,mid_cap,True
145137,INVESCO INDIA SMALLCAP FUND - -,Invesco India Smallcap Fund - -,invescosmallcap,small_cap,True
145138,INVESCO INDIA SMALLCAP FUND - - ( / ),Invesco India Smallcap Fund - - ( / ),invescosmallcap,small_cap,True
145139,INVESCO INDIA SMALLCAP FUND - -,Invesco India Smallcap Fund - -,invescosmallcap,small_cap,True
145140,INVESCO INDIA SMALLCAP FUND - - ( / ),Invesco India Smallcap Fund - - ( / ),invescosmallcap,small_cap,True
145206,TATA SMALL CAP FUND- -,Tata Small Cap Fund- -,tatasmallcap,small_cap,True
145208,TATA SMALL CAP FUND- -,Tata Small Cap Fund- -,tatasmallcap,small_cap,True
145209,TATA SMALL CAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Tata Small Cap Fund - Of Income Distribution Cum Capital Withdrawal,tatasmallcapofincomedistributioncumcapitalwithdrawal,small_cap,True
145210,TATA SMALL CAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Tata Small Cap Fund - Of Income Distribution Cum Capital Withdrawal,tatasmallcapofincomedistributioncumcapitalwithdrawal,small_cap,True
145633,MIRAE ASSET NIFTY 50 ETF,Mirae Asset Nifty 50 Etf,miraeassetnifty50etf,index_fund,True
145648,SBI NIFTY 200 QUALITY 30 ETF,Sbi Nifty 200 Quality 30 Etf,sbinifty200quality30etf,index_fund,True
145675,BANK OF INDIA SMALL CAP FUND,Bank Of India Small Cap Fund,bankofsmallcap,small_cap,True
145676,BANK OF INDIA SMALL CAP FUND,Bank Of India Small Cap Fund,bankofsmallcap,small_cap,True
145677,BANK OF INDIA SMALL CAP FUND,Bank Of India Small Cap Fund,bankofsmallcap,small_cap,True
145678,BANK OF INDIA SMALL CAP FUND,Bank Of India Small Cap Fund,bankofsmallcap,small_cap,True
145881,ADITYA BIRLA SUNLIFE NIFTY NEXT 50 ETF,Aditya Birla Sunlife Nifty Next 50 Etf,adityabirlasunlifeniftynext50etf,index_fund,True
